date,location,total_cases,new_cases,total_deaths,new_deaths,median_age,total_vaccinations,people_fully_vaccinated,new_vaccinations,total_boosters,population,population_density,stringency_index
2020-04-28,Netherlands,38491.0,172.0,4579.0,48.0,43.2,,,,,1.7173094e7,508.544,78.7
2020-04-29,Netherlands,38877.0,386.0,4724.0,145.0,43.2,,,,,1.7173094e7,508.544,78.7
2020-04-30,Netherlands,39391.0,514.0,4808.0,84.0,43.2,,,,,1.7173094e7,508.544,78.7
2020-05-01,Netherlands,39867.0,476.0,4906.0,98.0,43.2,,,,,1.7173094e7,508.544,78.7
2020-05-02,Netherlands,40312.0,445.0,5000.0,94.0,43.2,,,,,1.7173094e7,508.544,78.7
2020-05-03,Netherlands,40647.0,335.0,5069.0,69.0,43.2,,,,,1.7173094e7,508.544,78.7
2020-05-04,Netherlands,40846.0,199.0,5095.0,26.0,43.2,,,,,1.7173094e7,508.544,78.7
2020-05-05,Netherlands,41163.0,317.0,5182.0,87.0,43.2,,,,,1.7173094e7,508.544,78.7
2020-05-06,Netherlands,41395.0,232.0,5218.0,36.0,43.2,,,,,1.7173094e7,508.544,78.7
2020-05-07,Netherlands,41850.0,455.0,5302.0,84.0,43.2,,,,,1.7173094e7,508.544,78.7
2020-05-08,Netherlands,42169.0,319.0,5373.0,71.0,43.2,,,,,1.7173094e7,508.544,78.7
2020-05-09,Netherlands,42458.0,289.0,5437.0,64.0,43.2,,,,,1.7173094e7,508.544,78.7
2020-05-10,Netherlands,42703.0,245.0,5455.0,18.0,43.2,,,,,1.7173094e7,508.544,78.7
2020-05-11,Netherlands,42864.0,161.0,5471.0,16.0,43.2,,,,,1.7173094e7,508.544,71.3
2020-05-12,Netherlands,43060.0,196.0,5525.0,54.0,43.2,,,,,1.7173094e7,508.544,71.3
2020-05-13,Netherlands,43287.0,227.0,5577.0,52.0,43.2,,,,,1.7173094e7,508.544,71.3
2020-05-14,Netherlands,43557.0,270.0,5605.0,28.0,43.2,,,,,1.7173094e7,508.544,71.3
2020-05-15,Netherlands,43757.0,200.0,5658.0,53.0,43.2,,,,,1.7173094e7,508.544,71.3
2020-05-16,Netherlands,43947.0,190.0,5685.0,27.0,43.2,,,,,1.7173094e7,508.544,71.3
2020-05-17,Netherlands,44072.0,125.0,5695.0,10.0,43.2,,,,,1.7173094e7,508.544,71.3
2020-05-18,Netherlands,44218.0,146.0,5709.0,14.0,43.2,,,,,1.7173094e7,508.544,71.3
2020-05-19,Netherlands,44326.0,108.0,5730.0,21.0,43.2,,,,,1.7173094e7,508.544,71.3
2020-05-20,Netherlands,44524.0,198.0,5763.0,33.0,43.2,,,,,1.7173094e7,508.544,71.3
2020-05-21,Netherlands,44777.0,253.0,5790.0,27.0,43.2,,,,,1.7173094e7,508.544,71.3
2020-05-22,Netherlands,44965.0,188.0,5803.0,13.0,43.2,,,,,1.7173094e7,508.544,71.3
2020-05-23,Netherlands,45141.0,176.0,5826.0,23.0,43.2,,,,,1.7173094e7,508.544,71.3
2020-05-24,Netherlands,45313.0,172.0,5837.0,11.0,43.2,,,,,1.7173094e7,508.544,71.3
2020-05-25,Netherlands,45522.0,209.0,5845.0,8.0,43.2,,,,,1.7173094e7,508.544,71.3
2020-05-26,Netherlands,45655.0,133.0,5871.0,26.0,43.2,,,,,1.7173094e7,508.544,71.3
2020-05-27,Netherlands,45845.0,190.0,5886.0,15.0,43.2,,,,,1.7173094e7,508.544,71.3
2020-05-28,Netherlands,46027.0,182.0,5918.0,32.0,43.2,,,,,1.7173094e7,508.544,71.3
2020-05-29,Netherlands,46203.0,176.0,5946.0,28.0,43.2,,,,,1.7173094e7,508.544,71.3
2020-05-30,Netherlands,46334.0,131.0,5966.0,20.0,43.2,,,,,1.7173094e7,508.544,71.3
2020-05-31,Netherlands,46519.0,185.0,5971.0,5.0,43.2,,,,,1.7173094e7,508.544,71.3
2020-06-01,Netherlands,46622.0,103.0,5977.0,6.0,43.2,,,,,1.7173094e7,508.544,62.96
2020-06-02,Netherlands,46724.0,102.0,5982.0,5.0,43.2,,,,,1.7173094e7,508.544,62.96
2020-06-03,Netherlands,46810.0,86.0,5992.0,10.0,43.2,,,,,1.7173094e7,508.544,62.96
2020-06-04,Netherlands,47019.0,209.0,6005.0,13.0,43.2,,,,,1.7173094e7,508.544,62.96
2020-06-05,Netherlands,47229.0,210.0,6020.0,15.0,43.2,,,,,1.7173094e7,508.544,62.96
2020-06-06,Netherlands,47412.0,183.0,6026.0,6.0,43.2,,,,,1.7173094e7,508.544,62.96
2020-06-07,Netherlands,47651.0,239.0,6028.0,2.0,43.2,,,,,1.7173094e7,508.544,62.96
2020-06-08,Netherlands,47816.0,165.0,6031.0,3.0,43.2,,,,,1.7173094e7,508.544,62.96
2020-06-09,Netherlands,47980.0,164.0,6046.0,15.0,43.2,,,,,1.7173094e7,508.544,62.96
2020-06-10,Netherlands,48164.0,184.0,6057.0,11.0,43.2,,,,,1.7173094e7,508.544,62.96
2020-06-11,Netherlands,48328.0,164.0,6059.0,2.0,43.2,,,,,1.7173094e7,508.544,62.96
2020-06-12,Netherlands,48538.0,210.0,6068.0,9.0,43.2,,,,,1.7173094e7,508.544,62.96
2020-06-13,Netherlands,48717.0,179.0,6072.0,4.0,43.2,,,,,1.7173094e7,508.544,62.96
2020-06-14,Netherlands,48860.0,143.0,6074.0,2.0,43.2,,,,,1.7173094e7,508.544,62.96
2020-06-15,Netherlands,49025.0,165.0,6080.0,6.0,43.2,,,,,1.7173094e7,508.544,59.26
2020-06-16,Netherlands,49164.0,139.0,6085.0,5.0,43.2,,,,,1.7173094e7,508.544,59.26
2020-06-17,Netherlands,49281.0,117.0,6089.0,4.0,43.2,,,,,1.7173094e7,508.544,59.26
2020-06-18,Netherlands,49396.0,115.0,6093.0,4.0,43.2,,,,,1.7173094e7,508.544,59.26
2020-06-19,Netherlands,49503.0,107.0,6096.0,3.0,43.2,,,,,1.7173094e7,508.544,59.26
2020-06-20,Netherlands,49579.0,76.0,6104.0,8.0,43.2,,,,,1.7173094e7,508.544,59.26
2020-06-21,Netherlands,49670.0,91.0,6105.0,1.0,43.2,,,,,1.7173094e7,508.544,59.26
2020-06-22,Netherlands,49735.0,65.0,6105.0,0.0,43.2,,,,,1.7173094e7,508.544,59.26
2020-06-23,Netherlands,49799.0,64.0,6110.0,5.0,43.2,,,,,1.7173094e7,508.544,59.26
2020-06-24,Netherlands,49881.0,82.0,6112.0,2.0,43.2,,,,,1.7173094e7,508.544,59.26
2020-06-25,Netherlands,49991.0,110.0,6115.0,3.0,43.2,,,,,1.7173094e7,508.544,59.26
2020-06-26,Netherlands,50082.0,91.0,6118.0,3.0,43.2,,,,,1.7173094e7,508.544,59.26
2020-06-27,Netherlands,50151.0,69.0,6120.0,2.0,43.2,,,,,1.7173094e7,508.544,59.26
2020-06-28,Netherlands,50224.0,73.0,6120.0,0.0,43.2,,,,,1.7173094e7,508.544,59.26
2020-06-29,Netherlands,50300.0,76.0,6122.0,2.0,43.2,,,,,1.7173094e7,508.544,59.26
2020-06-30,Netherlands,50350.0,50.0,6128.0,6.0,43.2,,,,,1.7173094e7,508.544,59.26
2020-07-01,Netherlands,50412.0,62.0,6130.0,2.0,43.2,,,,,1.7173094e7,508.544,39.81
2020-07-02,Netherlands,50489.0,77.0,6133.0,3.0,43.2,,,,,1.7173094e7,508.544,39.81
2020-07-03,Netherlands,50564.0,75.0,6135.0,2.0,43.2,,,,,1.7173094e7,508.544,39.81
2020-07-04,Netherlands,50626.0,62.0,6141.0,6.0,43.2,,,,,1.7173094e7,508.544,39.81
2020-07-05,Netherlands,50699.0,73.0,6142.0,1.0,43.2,,,,,1.7173094e7,508.544,39.81
2020-07-06,Netherlands,50735.0,36.0,6143.0,1.0,43.2,,,,,1.7173094e7,508.544,39.81
2020-07-07,Netherlands,50772.0,37.0,6147.0,4.0,43.2,,,,,1.7173094e7,508.544,39.81
2020-07-08,Netherlands,50824.0,52.0,6150.0,3.0,43.2,,,,,1.7173094e7,508.544,39.81
2020-07-09,Netherlands,50876.0,52.0,6152.0,2.0,43.2,,,,,1.7173094e7,508.544,39.81
2020-07-10,Netherlands,50918.0,42.0,6151.0,-1.0,43.2,,,,,1.7173094e7,508.544,39.81
2020-07-11,Netherlands,50999.0,81.0,6152.0,1.0,43.2,,,,,1.7173094e7,508.544,39.81
2020-07-12,Netherlands,51100.0,101.0,6152.0,0.0,43.2,,,,,1.7173094e7,508.544,39.81
2020-07-13,Netherlands,51171.0,71.0,6152.0,0.0,43.2,,,,,1.7173094e7,508.544,39.81
2020-07-14,Netherlands,51224.0,53.0,6150.0,-2.0,43.2,,,,,1.7173094e7,508.544,39.81
2020-07-15,Netherlands,51330.0,106.0,6151.0,1.0,43.2,,,,,1.7173094e7,508.544,39.81
2020-07-16,Netherlands,51429.0,99.0,6152.0,1.0,43.2,,,,,1.7173094e7,508.544,39.81
2020-07-17,Netherlands,51533.0,104.0,6153.0,1.0,43.2,,,,,1.7173094e7,508.544,39.81
2020-07-18,Netherlands,51660.0,127.0,6151.0,-2.0,43.2,,,,,1.7173094e7,508.544,39.81
2020-07-19,Netherlands,51804.0,144.0,6151.0,0.0,43.2,,,,,1.7173094e7,508.544,39.81
2020-07-20,Netherlands,51989.0,185.0,6151.0,0.0,43.2,,,,,1.7173094e7,508.544,39.81
2020-07-21,Netherlands,52152.0,163.0,6151.0,0.0,43.2,,,,,1.7173094e7,508.544,39.81
2020-07-22,Netherlands,52320.0,168.0,6154.0,3.0,43.2,,,,,1.7173094e7,508.544,39.81
2020-07-23,Netherlands,52485.0,165.0,6154.0,0.0,43.2,,,,,1.7173094e7,508.544,39.81
2020-07-24,Netherlands,52679.0,194.0,6154.0,0.0,43.2,,,,,1.7173094e7,508.544,39.81
2020-07-25,Netherlands,52825.0,146.0,6155.0,1.0,43.2,,,,,1.7173094e7,508.544,39.81
2020-07-26,Netherlands,53119.0,294.0,6174.0,19.0,43.2,,,,,1.7173094e7,508.544,39.81
2020-07-27,Netherlands,53265.0,146.0,6156.0,-18.0,43.2,,,,,1.7173094e7,508.544,39.81
2020-07-28,Netherlands,53488.0,223.0,6160.0,4.0,43.2,,,,,1.7173094e7,508.544,39.81
2020-07-29,Netherlands,53736.0,248.0,6162.0,2.0,43.2,,,,,1.7173094e7,508.544,39.81
2020-07-30,Netherlands,54089.0,353.0,6162.0,0.0,43.2,,,,,1.7173094e7,508.544,39.81
2020-07-31,Netherlands,54429.0,340.0,6162.0,0.0,43.2,,,,,1.7173094e7,508.544,39.81
2020-08-01,Netherlands,54860.0,431.0,6163.0,1.0,43.2,,,,,1.7173094e7,508.544,39.81
2020-08-02,Netherlands,55244.0,384.0,6165.0,2.0,43.2,,,,,1.7173094e7,508.544,39.81
2020-08-03,Netherlands,55620.0,376.0,6165.0,0.0,43.2,,,,,1.7173094e7,508.544,39.81
2020-08-04,Netherlands,56105.0,485.0,6166.0,1.0,43.2,,,,,1.7173094e7,508.544,39.81
2020-08-05,Netherlands,56537.0,432.0,6169.0,3.0,43.2,,,,,1.7173094e7,508.544,39.81
2020-08-06,Netherlands,57158.0,621.0,6169.0,0.0,43.2,,,,,1.7173094e7,508.544,39.81
2020-08-07,Netherlands,57677.0,519.0,6170.0,1.0,43.2,,,,,1.7173094e7,508.544,39.81
2020-08-08,Netherlands,58164.0,487.0,6174.0,4.0,43.2,,,,,1.7173094e7,508.544,39.81
2020-08-09,Netherlands,58753.0,589.0,6174.0,0.0,43.2,,,,,1.7173094e7,508.544,39.81
2020-08-10,Netherlands,59383.0,630.0,6174.0,0.0,43.2,,,,,1.7173094e7,508.544,39.81
2020-08-11,Netherlands,59629.0,246.0,6158.0,-16.0,43.2,,,,,1.7173094e7,508.544,39.81
2020-08-12,Netherlands,60875.0,1246.0,6178.0,20.0,43.2,,,,,1.7173094e7,508.544,39.81
2020-08-13,Netherlands,61467.0,592.0,6182.0,4.0,43.2,,,,,1.7173094e7,508.544,39.81
2020-08-14,Netherlands,62109.0,642.0,6184.0,2.0,43.2,,,,,1.7173094e7,508.544,39.81
2020-08-15,Netherlands,62795.0,686.0,6186.0,2.0,43.2,,,,,1.7173094e7,508.544,39.81
2020-08-16,Netherlands,63319.0,524.0,6189.0,3.0,43.2,,,,,1.7173094e7,508.544,39.81
2020-08-17,Netherlands,63810.0,491.0,6189.0,0.0,43.2,,,,,1.7173094e7,508.544,39.81
2020-08-18,Netherlands,64306.0,496.0,6192.0,3.0,43.2,,,,,1.7173094e7,508.544,50.93
2020-08-19,Netherlands,64873.0,567.0,6198.0,6.0,43.2,,,,,1.7173094e7,508.544,50.93
2020-08-20,Netherlands,65407.0,534.0,6208.0,10.0,43.2,,,,,1.7173094e7,508.544,50.93
2020-08-21,Netherlands,65942.0,535.0,6212.0,4.0,43.2,,,,,1.7173094e7,508.544,50.93
2020-08-22,Netherlands,66465.0,523.0,6217.0,5.0,43.2,,,,,1.7173094e7,508.544,50.93
2020-08-23,Netherlands,66950.0,485.0,6217.0,0.0,43.2,,,,,1.7173094e7,508.544,50.93
2020-08-24,Netherlands,67536.0,586.0,6219.0,2.0,43.2,,,,,1.7173094e7,508.544,50.93
2020-08-25,Netherlands,67951.0,415.0,6224.0,5.0,43.2,,,,,1.7173094e7,508.544,50.93
2020-08-26,Netherlands,68556.0,605.0,6232.0,8.0,43.2,,,,,1.7173094e7,508.544,50.93
2020-08-27,Netherlands,69068.0,512.0,6235.0,3.0,43.2,,,,,1.7173094e7,508.544,50.93
2020-08-28,Netherlands,69575.0,507.0,6237.0,2.0,43.2,,,,,1.7173094e7,508.544,50.93
2020-08-29,Netherlands,70076.0,501.0,6241.0,4.0,43.2,,,,,1.7173094e7,508.544,50.93
2020-08-30,Netherlands,70600.0,524.0,6241.0,0.0,43.2,,,,,1.7173094e7,508.544,50.93
2020-08-31,Netherlands,71143.0,543.0,6241.0,0.0,43.2,,,,,1.7173094e7,508.544,50.93
2020-09-01,Netherlands,71611.0,468.0,6249.0,8.0,43.2,,,,,1.7173094e7,508.544,50.93
2020-09-02,Netherlands,72358.0,747.0,6254.0,5.0,43.2,,,,,1.7173094e7,508.544,50.93
2020-09-03,Netherlands,72968.0,610.0,6254.0,0.0,43.2,,,,,1.7173094e7,508.544,50.93
2020-09-04,Netherlands,73719.0,751.0,6256.0,2.0,43.2,,,,,1.7173094e7,508.544,50.93
2020-09-05,Netherlands,74373.0,654.0,6260.0,4.0,43.2,,,,,1.7173094e7,508.544,50.93
2020-09-06,Netherlands,75298.0,925.0,6262.0,2.0,43.2,,,,,1.7173094e7,508.544,50.93
2020-09-07,Netherlands,76100.0,802.0,6262.0,0.0,43.2,,,,,1.7173094e7,508.544,50.93
2020-09-08,Netherlands,77075.0,975.0,6263.0,1.0,43.2,,,,,1.7173094e7,508.544,50.93
2020-09-09,Netherlands,78218.0,1143.0,6265.0,2.0,43.2,,,,,1.7173094e7,508.544,50.93
2020-09-10,Netherlands,79041.0,823.0,6268.0,3.0,43.2,,,,,1.7173094e7,508.544,50.93
2020-09-11,Netherlands,80312.0,1271.0,6271.0,3.0,43.2,,,,,1.7173094e7,508.544,50.93
2020-09-12,Netherlands,81545.0,1233.0,6272.0,1.0,43.2,,,,,1.7173094e7,508.544,50.93
2020-09-13,Netherlands,82648.0,1103.0,6273.0,1.0,43.2,,,,,1.7173094e7,508.544,50.93
2020-09-14,Netherlands,83948.0,1300.0,6275.0,2.0,43.2,,,,,1.7173094e7,508.544,50.93
2020-09-15,Netherlands,85327.0,1379.0,6277.0,2.0,43.2,,,,,1.7173094e7,508.544,50.93
2020-09-16,Netherlands,86877.0,1550.0,6279.0,2.0,43.2,,,,,1.7173094e7,508.544,50.93
2020-09-17,Netherlands,88638.0,1761.0,6285.0,6.0,43.2,,,,,1.7173094e7,508.544,50.93
2020-09-18,Netherlands,90621.0,1983.0,6293.0,8.0,43.2,,,,,1.7173094e7,508.544,50.93
2020-09-19,Netherlands,92518.0,1897.0,6295.0,2.0,43.2,,,,,1.7173094e7,508.544,50.93
2020-09-20,Netherlands,94362.0,1844.0,6299.0,4.0,43.2,,,,,1.7173094e7,508.544,48.15
2020-09-21,Netherlands,96586.0,2224.0,6301.0,2.0,43.2,,,,,1.7173094e7,508.544,48.15
2020-09-22,Netherlands,98834.0,2248.0,6311.0,10.0,43.2,,,,,1.7173094e7,508.544,48.15
2020-09-23,Netherlands,101213.0,2379.0,6317.0,6.0,43.2,,,,,1.7173094e7,508.544,48.15
2020-09-24,Netherlands,103759.0,2546.0,6334.0,17.0,43.2,,,,,1.7173094e7,508.544,48.15
2020-09-25,Netherlands,106545.0,2786.0,6350.0,16.0,43.2,,,,,1.7173094e7,508.544,48.15
2020-09-26,Netherlands,109264.0,2719.0,6388.0,38.0,43.2,,,,,1.7173094e7,508.544,48.15
2020-09-27,Netherlands,112270.0,3006.0,6396.0,8.0,43.2,,,,,1.7173094e7,508.544,48.15
2020-09-28,Netherlands,115185.0,2915.0,6402.0,6.0,43.2,,,,,1.7173094e7,508.544,48.15
2020-09-29,Netherlands,118210.0,3025.0,6415.0,13.0,43.2,,,,,1.7173094e7,508.544,62.04
2020-09-30,Netherlands,121512.0,3302.0,6428.0,13.0,43.2,,,,,1.7173094e7,508.544,62.04
2020-10-01,Netherlands,124765.0,3253.0,6441.0,13.0,43.2,,,,,1.7173094e7,508.544,62.04
2020-10-02,Netherlands,128596.0,3831.0,6450.0,9.0,43.2,,,,,1.7173094e7,508.544,62.04
2020-10-03,Netherlands,132567.0,3971.0,6471.0,21.0,43.2,,,,,1.7173094e7,508.544,62.04
2020-10-04,Netherlands,136571.0,4004.0,6476.0,5.0,43.2,,,,,1.7173094e7,508.544,62.04
2020-10-05,Netherlands,141157.0,4586.0,6476.0,0.0,43.2,,,,,1.7173094e7,508.544,62.04
2020-10-06,Netherlands,145688.0,4531.0,6504.0,28.0,43.2,,,,,1.7173094e7,508.544,62.04
2020-10-07,Netherlands,150686.0,4998.0,6540.0,36.0,43.2,,,,,1.7173094e7,508.544,62.04
2020-10-08,Netherlands,156509.0,5823.0,6553.0,13.0,43.2,,,,,1.7173094e7,508.544,62.04
2020-10-09,Netherlands,162484.0,5975.0,6566.0,13.0,43.2,,,,,1.7173094e7,508.544,62.04
2020-10-10,Netherlands,168987.0,6503.0,6589.0,23.0,43.2,,,,,1.7173094e7,508.544,62.04
2020-10-11,Netherlands,175363.0,6376.0,6606.0,17.0,43.2,,,,,1.7173094e7,508.544,62.04
2020-10-12,Netherlands,182208.0,6845.0,6618.0,12.0,43.2,,,,,1.7173094e7,508.544,62.04
2020-10-13,Netherlands,189595.0,7387.0,6653.0,35.0,43.2,,,,,1.7173094e7,508.544,62.04
2020-10-14,Netherlands,196892.0,7297.0,6685.0,32.0,43.2,,,,,1.7173094e7,508.544,62.04
2020-10-15,Netherlands,204691.0,7799.0,6714.0,29.0,43.2,,,,,1.7173094e7,508.544,62.04
2020-10-16,Netherlands,212684.0,7993.0,6730.0,16.0,43.2,,,,,1.7173094e7,508.544,62.04
2020-10-17,Netherlands,220801.0,8117.0,6759.0,29.0,43.2,,,,,1.7173094e7,508.544,62.04
2020-10-18,Netherlands,228987.0,8186.0,6773.0,14.0,43.2,,,,,1.7173094e7,508.544,62.04
2020-10-19,Netherlands,236982.0,7995.0,6790.0,17.0,43.2,,,,,1.7173094e7,508.544,62.04
2020-10-20,Netherlands,245147.0,8165.0,6836.0,46.0,43.2,,,,,1.7173094e7,508.544,62.04
2020-10-21,Netherlands,253903.0,8756.0,6895.0,59.0,43.2,,,,,1.7173094e7,508.544,62.04
2020-10-22,Netherlands,263174.0,9271.0,6941.0,46.0,43.2,,,,,1.7173094e7,508.544,62.04
2020-10-23,Netherlands,273177.0,10003.0,6986.0,45.0,43.2,,,,,1.7173094e7,508.544,62.04
2020-10-24,Netherlands,281832.0,8655.0,7041.0,55.0,43.2,,,,,1.7173094e7,508.544,62.04
2020-10-25,Netherlands,292038.0,10206.0,7068.0,27.0,43.2,,,,,1.7173094e7,508.544,62.04
2020-10-26,Netherlands,302386.0,10348.0,7094.0,26.0,43.2,,,,,1.7173094e7,508.544,62.04
2020-10-27,Netherlands,312681.0,10295.0,7164.0,70.0,43.2,,,,,1.7173094e7,508.544,62.04
2020-10-28,Netherlands,320796.0,8115.0,7224.0,60.0,43.2,,,,,1.7173094e7,508.544,62.04
2020-10-29,Netherlands,331060.0,10264.0,7280.0,56.0,43.2,,,,,1.7173094e7,508.544,62.04
2020-10-30,Netherlands,342196.0,11136.0,7367.0,87.0,43.2,,,,,1.7173094e7,508.544,62.04
2020-10-31,Netherlands,352004.0,9808.0,7417.0,50.0,43.2,,,,,1.7173094e7,508.544,62.04
2020-11-01,Netherlands,360692.0,8688.0,7456.0,39.0,43.2,,,,,1.7173094e7,508.544,62.04
2020-11-02,Netherlands,368991.0,8299.0,7485.0,29.0,43.2,,,,,1.7173094e7,508.544,62.04
2020-11-03,Netherlands,376749.0,7758.0,7598.0,113.0,43.2,,,,,1.7173094e7,508.544,62.04
2020-11-04,Netherlands,384393.0,7644.0,7704.0,106.0,43.2,,,,,1.7173094e7,508.544,65.74
2020-11-05,Netherlands,391365.0,6972.0,7792.0,88.0,43.2,,,,,1.7173094e7,508.544,65.74
2020-11-06,Netherlands,398607.0,7242.0,7910.0,118.0,43.2,,,,,1.7173094e7,508.544,65.74
2020-11-07,Netherlands,405287.0,6680.0,7983.0,73.0,43.2,,,,,1.7173094e7,508.544,65.74
2020-11-08,Netherlands,410955.0,5668.0,8027.0,44.0,43.2,,,,,1.7173094e7,508.544,65.74
2020-11-09,Netherlands,415641.0,4686.0,8066.0,39.0,43.2,,,,,1.7173094e7,508.544,65.74
2020-11-10,Netherlands,420320.0,4679.0,8164.0,98.0,43.2,,,,,1.7173094e7,508.544,65.74
2020-11-11,Netherlands,425729.0,5409.0,8238.0,74.0,43.2,,,,,1.7173094e7,508.544,65.74
2020-11-12,Netherlands,431367.0,5638.0,8327.0,89.0,43.2,,,,,1.7173094e7,508.544,65.74
2020-11-13,Netherlands,437467.0,6100.0,8382.0,55.0,43.2,,,,,1.7173094e7,508.544,65.74
2020-11-14,Netherlands,443381.0,5914.0,8467.0,85.0,43.2,,,,,1.7173094e7,508.544,65.74
2020-11-15,Netherlands,448804.0,5423.0,8510.0,43.0,43.2,,,,,1.7173094e7,508.544,65.74
2020-11-16,Netherlands,453640.0,4836.0,8554.0,44.0,43.2,,,,,1.7173094e7,508.544,65.74
2020-11-17,Netherlands,457957.0,4317.0,8640.0,86.0,43.2,,,,,1.7173094e7,508.544,65.74
2020-11-18,Netherlands,462576.0,4619.0,8722.0,82.0,43.2,,,,,1.7173094e7,508.544,65.74
2020-11-19,Netherlands,468230.0,5654.0,8795.0,73.0,43.2,,,,,1.7173094e7,508.544,65.74
2020-11-20,Netherlands,474173.0,5943.0,8847.0,52.0,43.2,,,,,1.7173094e7,508.544,65.74
2020-11-21,Netherlands,480256.0,6083.0,8895.0,48.0,43.2,,,,,1.7173094e7,508.544,65.74
2020-11-22,Netherlands,485655.0,5399.0,8916.0,21.0,43.2,,,,,1.7173094e7,508.544,56.48
2020-11-23,Netherlands,490830.0,5175.0,8970.0,54.0,43.2,,,,,1.7173094e7,508.544,56.48
2020-11-24,Netherlands,494764.0,3934.0,9060.0,90.0,43.2,,,,,1.7173094e7,508.544,56.48
2020-11-25,Netherlands,499689.0,4925.0,9134.0,74.0,43.2,,,,,1.7173094e7,508.544,56.48
2020-11-26,Netherlands,504164.0,4475.0,9209.0,75.0,43.2,,,,,1.7173094e7,508.544,56.48
2020-11-27,Netherlands,509919.0,5755.0,9292.0,83.0,43.2,,,,,1.7173094e7,508.544,56.48
2020-11-28,Netherlands,514387.0,4468.0,9351.0,59.0,43.2,,,,,1.7173094e7,508.544,56.48
2020-11-29,Netherlands,519972.0,5585.0,9374.0,23.0,43.2,,,,,1.7173094e7,508.544,56.48
2020-11-30,Netherlands,524544.0,4572.0,9401.0,27.0,43.2,,,,,1.7173094e7,508.544,56.48
2020-12-01,Netherlands,528592.0,4048.0,9463.0,62.0,43.2,,,,,1.7173094e7,508.544,56.48
2020-12-02,Netherlands,533516.0,4924.0,9529.0,66.0,43.2,,,,,1.7173094e7,508.544,56.48
2020-12-03,Netherlands,539155.0,5639.0,9590.0,61.0,43.2,,,,,1.7173094e7,508.544,56.48
2020-12-04,Netherlands,545044.0,5889.0,9649.0,59.0,43.2,,,,,1.7173094e7,508.544,56.48
2020-12-05,Netherlands,551584.0,6540.0,9688.0,39.0,43.2,,,,,1.7173094e7,508.544,56.48
2020-12-06,Netherlands,558363.0,6779.0,9713.0,25.0,43.2,,,,,1.7173094e7,508.544,56.48
2020-12-07,Netherlands,565446.0,7083.0,9730.0,17.0,43.2,,,,,1.7173094e7,508.544,56.48
2020-12-08,Netherlands,571598.0,6152.0,9801.0,71.0,43.2,,,,,1.7173094e7,508.544,56.48
2020-12-09,Netherlands,578150.0,6552.0,9867.0,66.0,43.2,,,,,1.7173094e7,508.544,56.48
2020-12-10,Netherlands,586886.0,8736.0,9928.0,61.0,43.2,,,,,1.7173094e7,508.544,56.48
2020-12-11,Netherlands,595748.0,8862.0,9992.0,64.0,43.2,,,,,1.7173094e7,508.544,56.48
2020-12-12,Netherlands,604835.0,9087.0,10045.0,53.0,43.2,,,,,1.7173094e7,508.544,56.48
2020-12-13,Netherlands,614719.0,9884.0,10074.0,29.0,43.2,,,,,1.7173094e7,508.544,56.48
2020-12-14,Netherlands,623193.0,8474.0,10108.0,34.0,43.2,,,,,1.7173094e7,508.544,56.48
2020-12-15,Netherlands,629846.0,6653.0,10194.0,86.0,43.2,,,,,1.7173094e7,508.544,71.3
2020-12-16,Netherlands,641022.0,11176.0,10272.0,78.0,43.2,,,,,1.7173094e7,508.544,78.7
2020-12-17,Netherlands,653819.0,12797.0,10347.0,75.0,43.2,,,,,1.7173094e7,508.544,78.7
2020-12-18,Netherlands,665771.0,11952.0,10431.0,84.0,43.2,,,,,1.7173094e7,508.544,78.7
2020-12-19,Netherlands,677996.0,12225.0,10485.0,54.0,43.2,,,,,1.7173094e7,508.544,78.7
2020-12-20,Netherlands,691033.0,13037.0,10517.0,32.0,43.2,,,,,1.7173094e7,508.544,78.7
2020-12-21,Netherlands,702211.0,11178.0,10545.0,28.0,43.2,,,,,1.7173094e7,508.544,78.7
2020-12-22,Netherlands,712045.0,9834.0,10659.0,114.0,43.2,,,,,1.7173094e7,508.544,78.7
2020-12-23,Netherlands,722441.0,10396.0,10763.0,104.0,43.2,,,,,1.7173094e7,508.544,78.7
2020-12-24,Netherlands,733955.0,11514.0,10852.0,89.0,43.2,,,,,1.7173094e7,508.544,78.7
2020-12-25,Netherlands,745450.0,11495.0,10950.0,98.0,43.2,,,,,1.7173094e7,508.544,78.7
2020-12-26,Netherlands,755298.0,9848.0,10996.0,46.0,43.2,,,,,1.7173094e7,508.544,78.7
2020-12-27,Netherlands,764378.0,9080.0,11024.0,28.0,43.2,,,,,1.7173094e7,508.544,78.7
2020-12-28,Netherlands,771811.0,7433.0,11069.0,45.0,43.2,,,,,1.7173094e7,508.544,78.7
2020-12-29,Netherlands,779325.0,7514.0,11239.0,170.0,43.2,,,,,1.7173094e7,508.544,78.7
2020-12-30,Netherlands,788734.0,9409.0,11351.0,112.0,43.2,,,,,1.7173094e7,508.544,78.7
2020-12-31,Netherlands,798437.0,9703.0,11459.0,108.0,43.2,,,,,1.7173094e7,508.544,78.7
2021-01-01,Netherlands,806622.0,8185.0,11556.0,97.0,43.2,,,,,1.7173094e7,508.544,78.7
2021-01-02,Netherlands,815227.0,8605.0,11592.0,36.0,43.2,,,,,1.7173094e7,508.544,78.7
